Id_share-of-the-population-with-access-to-electricity,Id_Entity,Code,Year,AccessToElectricity(%Population),Outlier_AccessToElectricity(%Population)
740,35,VGB,1994,95.4762191772461,1
741,35,VGB,1995,95.69020080566406,1
742,35,VGB,1996,95.90147399902344,1
743,35,VGB,1997,96.10933685302734,1
744,35,VGB,1998,96.31312561035156,1
745,35,VGB,1999,96.51207733154295,1
746,35,VGB,2000,97.4126968383789,1
747,35,VGB,2001,97.5228271484375,1
748,35,VGB,2002,97.6253662109375,1
749,35,VGB,2003,97.72267150878906,1
750,35,VGB,2004,97.8170928955078,1
751,35,VGB,2005,97.91098022460938,1
752,35,VGB,2006,98.00672912597656,1
753,35,VGB,2007,98.10700988769533,1
754,35,VGB,2008,98.21451568603516,1
755,35,VGB,2009,98.33197021484376,1
756,35,VGB,2010,98.3000030517578,1
757,35,VGB,2011,98.65729522705078,1
758,35,VGB,2012,98.85016632080078,1
759,35,VGB,2013,99.02111053466795,1
760,35,VGB,2014,99.18002319335938,1
761,35,VGB,2015,100.0,1
762,35,VGB,2016,100.0,1
763,35,VGB,2017,100.0,1
764,35,VGB,2018,100.0,1
765,35,VGB,2019,100.0,1
766,35,VGB,2020,100.0,1
767,36,BRN,1990,100.0,1
768,36,BRN,1991,100.0,1
769,36,BRN,1992,100.0,1
770,36,BRN,1993,100.0,1
771,36,BRN,1994,100.0,1
772,36,BRN,1995,100.0,1
773,36,BRN,1996,100.0,1
774,36,BRN,1997,100.0,1
775,36,BRN,1998,100.0,1
776,36,BRN,1999,100.0,1
777,36,BRN,2000,100.0,1
778,36,BRN,2001,100.0,1
779,36,BRN,2002,100.0,1
780,36,BRN,2003,100.0,1
781,36,BRN,2004,100.0,1
782,36,BRN,2005,100.0,1
783,36,BRN,2006,100.0,1
784,36,BRN,2007,100.0,1
785,36,BRN,2008,100.0,1
786,36,BRN,2009,100.0,1
787,36,BRN,2010,100.0,1
788,36,BRN,2011,100.0,1
789,36,BRN,2012,100.0,1
790,36,BRN,2013,100.0,1
791,36,BRN,2014,100.0,1
792,36,BRN,2015,100.0,1
793,36,BRN,2016,100.0,1
794,36,BRN,2017,100.0,1
795,36,BRN,2018,100.0,1
796,36,BRN,2019,100.0,1
797,36,BRN,2020,100.0,1
798,37,BGR,1990,100.0,1
799,37,BGR,1991,100.0,1
800,37,BGR,1992,100.0,1
801,37,BGR,1993,100.0,1
802,37,BGR,1994,100.0,1
803,37,BGR,1995,100.0,1
804,37,BGR,1996,100.0,1
805,37,BGR,1997,100.0,1
806,37,BGR,1998,100.0,1
807,37,BGR,1999,100.0,1
808,37,BGR,2000,100.0,1
809,37,BGR,2001,100.0,1
810,37,BGR,2002,100.0,1
811,37,BGR,2003,100.0,1
812,37,BGR,2004,100.0,1
813,37,BGR,2005,100.0,1
814,37,BGR,2006,100.0,1
815,37,BGR,2007,100.0,1
816,37,BGR,2008,100.0,1
817,37,BGR,2009,100.0,1
818,37,BGR,2010,100.0,1
819,37,BGR,2011,100.0,1
820,37,BGR,2012,100.0,1
821,37,BGR,2013,100.0,1
822,37,BGR,2014,100.0,1
823,37,BGR,2015,100.0,1
824,37,BGR,2016,100.0,1
825,37,BGR,2017,100.0,1
826,37,BGR,2018,100.0,1
827,37,BGR,2019,100.0,1
828,37,BGR,2020,99.6999969482422,1
829,38,BFA,1993,6.099999904632568,0
830,38,BFA,1994,6.125010013580322,0
831,38,BFA,1995,6.625332832336426,0
832,38,BFA,1996,7.122936248779297,0
833,38,BFA,1997,7.61713981628418,0
834,38,BFA,1998,8.107264518737793,0
835,38,BFA,1999,6.900000095367432,0
836,38,BFA,2000,9.07501983642578,0
837,38,BFA,2001,9.52135181427002,0
838,38,BFA,2002,9.96009922027588,0
839,38,BFA,2003,11.399999618530272,0
840,38,BFA,2004,10.824238777160645,0
841,38,BFA,2005,11.254327774047852,0
842,38,BFA,2006,11.68628978729248,0
843,38,BFA,2007,12.122773170471191,0
844,38,BFA,2008,12.566488265991213,0
845,38,BFA,2009,12.630000114440918,0
846,38,BFA,2010,13.100000381469728,0
847,38,BFA,2011,14.808414459228516,0
848,38,BFA,2012,15.11799430847168,0
849,38,BFA,2013,15.40564250946045,0
850,38,BFA,2014,19.200000762939453,0
851,38,BFA,2015,16.076974868774414,0
852,38,BFA,2016,16.641056060791016,0
853,38,BFA,2017,17.21404266357422,0
854,38,BFA,2018,14.399999618530272,0
855,38,BFA,2019,18.374855041503903,0
856,38,BFA,2020,18.957239151000977,0
857,39,BDI,1998,3.900000095367432,0
858,39,BDI,1999,2.0709493160247803,0
859,39,BDI,2000,2.4632368087768555,0
860,39,BDI,2001,2.797420024871826,0
861,39,BDI,2002,3.124018430709839,0
862,39,BDI,2003,3.4453816413879395,0
863,39,BDI,2004,3.763858795166016,0
864,39,BDI,2005,3.2073171138763428,0
865,39,BDI,2006,2.6600000858306885,0
866,39,BDI,2007,4.725946426391602,0
867,39,BDI,2008,4.800000190734863,0
868,39,BDI,2009,5.399016857147217,0
869,39,BDI,2010,5.300000190734863,0
870,39,BDI,2011,6.122684001922607,0
871,39,BDI,2012,6.5,0
872,39,BDI,2013,6.900000095367432,0
873,39,BDI,2014,7.0,0
874,39,BDI,2015,8.427652359008789,0
875,39,BDI,2016,9.34840965270996,0
876,39,BDI,2017,9.300000190734863,0
877,39,BDI,2018,10.88490867614746,0
878,39,BDI,2019,11.356528282165527,0
879,39,BDI,2020,11.735555648803713,0
880,41,KHM,1998,18.670000076293945,0
881,41,KHM,1999,8.820036888122559,0
882,41,KHM,2000,16.600000381469727,0
883,41,KHM,2001,14.624777793884276,0
884,41,KHM,2002,18.18709945678711,0
885,41,KHM,2003,19.299999237060547,0
886,41,KHM,2004,25.298383712768555,0
887,41,KHM,2005,20.5,0
888,41,KHM,2006,32.4075813293457,1
889,41,KHM,2007,35.96763610839844,1
890,41,KHM,2008,26.399999618530277,0
891,41,KHM,2009,43.112152099609375,1
892,41,KHM,2010,31.100000381469727,1
893,41,KHM,2011,50.3072624206543,1
894,41,KHM,2012,53.93056488037109,1
895,41,KHM,2013,57.57369613647461,1
896,41,KHM,2014,56.09999847412109,1
897,41,KHM,2015,64.9104232788086,1
898,41,KHM,2016,69.5443115234375,1
899,41,KHM,2017,89.06999969482422,1
900,41,KHM,2018,81.07565307617188,1
901,41,KHM,2019,84.0,1
902,41,KHM,2020,86.4000015258789,1
903,42,CMR,1991,29.0,1
904,42,CMR,1992,32.69752502441406,1
905,42,CMR,1993,33.84919357299805,1
906,42,CMR,1994,34.99950408935547,1
907,42,CMR,1995,36.14777374267578,1
908,42,CMR,1996,37.2933235168457,1
909,42,CMR,1997,38.43547439575195,1
910,42,CMR,1998,40.70000076293945,1
911,42,CMR,1999,40.7067756652832,1
912,42,CMR,2000,41.0,1
913,42,CMR,2001,46.20000076293945,1
914,42,CMR,2002,44.04040145874024,1
915,42,CMR,2003,45.12301254272461,1
916,42,CMR,2004,47.09999847412109,1
917,42,CMR,2005,47.28193283081055,1
918,42,CMR,2006,49.0,1
919,42,CMR,2007,48.20000076293945,1
920,42,CMR,2008,50.54139709472656,1
921,42,CMR,2009,51.6441535949707,1
922,42,CMR,2010,52.75955581665039,1
923,42,CMR,2011,53.70000076293945,1
924,42,CMR,2012,55.039154052734375,1
925,42,CMR,2013,56.20781326293945,1
926,42,CMR,2014,56.79999923706055,1
927,42,CMR,2015,58.5955924987793,1
928,42,CMR,2016,59.80877685546875,1
929,42,CMR,2017,61.03086471557617,1
930,42,CMR,2018,62.20000076293945,1
931,42,CMR,2019,63.4898796081543,1
932,42,CMR,2020,64.72136688232422,1
933,43,CAN,1990,100.0,1
934,43,CAN,1991,100.0,1
935,43,CAN,1992,100.0,1
936,43,CAN,1993,100.0,1
937,43,CAN,1994,100.0,1
938,43,CAN,1995,100.0,1
939,43,CAN,1996,100.0,1
940,43,CAN,1997,100.0,1
941,43,CAN,1998,100.0,1
942,43,CAN,1999,100.0,1
943,43,CAN,2000,100.0,1
944,43,CAN,2001,100.0,1
945,43,CAN,2002,100.0,1
946,43,CAN,2003,100.0,1
947,43,CAN,2004,100.0,1
948,43,CAN,2005,100.0,1
949,43,CAN,2006,100.0,1
950,43,CAN,2007,100.0,1
951,43,CAN,2008,100.0,1
952,43,CAN,2009,100.0,1
953,43,CAN,2010,100.0,1
954,43,CAN,2011,100.0,1
955,43,CAN,2012,100.0,1
956,43,CAN,2013,100.0,1
957,43,CAN,2014,100.0,1
958,43,CAN,2015,100.0,1
959,43,CAN,2016,100.0,1
960,43,CAN,2017,100.0,1
961,43,CAN,2018,100.0,1
962,43,CAN,2019,100.0,1
963,43,CAN,2020,100.0,1
964,44,CPV,2000,58.42232894897461,1
965,44,CPV,2001,60.16151809692383,1
966,44,CPV,2002,58.59999847412109,1
967,44,CPV,2003,63.61949920654297,1
968,44,CPV,2004,65.34298706054688,1
969,44,CPV,2005,67.0,1
970,44,CPV,2006,68.79075622558594,1
971,44,CPV,2007,70.52010345458984,1
972,44,CPV,2008,72.25667572021484,1
973,44,CPV,2009,74.00318908691406,1
974,44,CPV,2010,81.0999984741211,1
975,44,CPV,2011,82.35624694824219,1
976,44,CPV,2012,83.3587646484375,1
977,44,CPV,2013,84.33934783935547,1
978,44,CPV,2014,85.30790710449219,1
979,44,CPV,2015,86.35784149169922,1
980,44,CPV,2016,87.54492950439453,1
981,44,CPV,2017,88.69096374511719,1
982,44,CPV,2018,90.41175079345705,1
983,44,CPV,2019,91.4000015258789,1
984,44,CPV,2020,94.1617431640625,1
985,45,CYM,1990,99.846923828125,1
986,45,CYM,1991,99.87881469726562,1
987,45,CYM,1992,99.91024017333984,1
988,45,CYM,1993,100.0,1
989,45,CYM,1994,100.0,1
990,45,CYM,1995,100.0,1
991,45,CYM,1996,100.0,1
992,45,CYM,1997,100.0,1
993,45,CYM,1998,100.0,1
994,45,CYM,1999,100.0,1
995,45,CYM,2000,100.0,1
996,45,CYM,2001,100.0,1
997,45,CYM,2002,100.0,1
998,45,CYM,2003,100.0,1
999,45,CYM,2004,100.0,1
1000,45,CYM,2005,100.0,1
1001,45,CYM,2006,100.0,1
1002,45,CYM,2007,100.0,1
1003,45,CYM,2008,100.0,1
1004,45,CYM,2009,100.0,1
1005,45,CYM,2010,100.0,1
1006,45,CYM,2011,100.0,1
1007,45,CYM,2012,100.0,1
1008,45,CYM,2013,100.0,1
1009,45,CYM,2014,100.0,1
1010,45,CYM,2015,100.0,1
1011,45,CYM,2016,100.0,1
1012,45,CYM,2017,100.0,1
1013,45,CYM,2018,100.0,1
1014,45,CYM,2019,100.0,1
1015,45,CYM,2020,100.0,1
1016,47,CAF,1995,3.0,0
1017,47,CAF,1996,3.3349156379699707,0
1018,47,CAF,1997,3.8302102088928223,0
1019,47,CAF,1998,4.321425437927246,0
1020,47,CAF,1999,4.807798385620117,0
1021,47,CAF,2000,6.0,0
1022,47,CAF,2001,5.7360520362854,0
1023,47,CAF,2002,6.177053928375244,0
1024,47,CAF,2003,6.612820148468018,0
1025,47,CAF,2004,7.045700550079346,0
1026,47,CAF,2005,7.478044509887695,0
1027,47,CAF,2006,7.805169105529785,0
1028,47,CAF,2007,8.350997924804688,0
1029,47,CAF,2008,7.480000019073486,0
1030,47,CAF,2009,9.252875328063965,0
1031,47,CAF,2010,9.800000190734863,0
1032,47,CAF,2011,10.246647834777832,0
1033,47,CAF,2012,10.868861198425291,0
1034,47,CAF,2013,11.469141006469728,0
1035,47,CAF,2014,12.05739688873291,0
1036,47,CAF,2015,12.72702980041504,0
1037,47,CAF,2016,13.53381633758545,0
1038,47,CAF,2017,14.299541473388672,0
1039,47,CAF,2018,14.84237575531006,0
1040,47,CAF,2019,14.300000190734863,0
1041,47,CAF,2020,15.465084075927734,0
1042,50,TCD,1997,2.299999952316284,0
1043,50,TCD,1998,2.4203872680664062,0
1044,50,TCD,1999,2.80621337890625,0
1045,50,TCD,2000,3.1798813343048096,0
1046,50,TCD,2001,3.5271143913269043,0
1047,50,TCD,2002,3.86676287651062,0
1048,50,TCD,2003,4.201176166534424,0
1049,50,TCD,2004,3.5,0
1050,50,TCD,2005,4.863693714141846,0
1051,50,TCD,2006,5.196556568145752,0
1052,50,TCD,2007,5.53394079208374,0
1053,50,TCD,2008,5.878556251525879,0
1054,50,TCD,2009,6.233111381530762,0
1055,50,TCD,2010,6.400000095367432,0
1056,50,TCD,2011,8.979999542236328,0
1057,50,TCD,2012,7.8354058265686035,0
1058,50,TCD,2013,8.126558303833008,0
1059,50,TCD,2014,8.405685424804688,0
1060,50,TCD,2015,7.699999809265137,0
1061,50,TCD,2016,9.26384735107422,0
1062,50,TCD,2017,10.899999618530272,0
1063,50,TCD,2018,10.11404037475586,0
1064,50,TCD,2019,8.399999618530273,0
1065,50,TCD,2020,11.080117225646973,0
1066,317,OWID_CIS,1990,100.0,1
1067,317,OWID_CIS,1991,100.0,1
1068,317,OWID_CIS,1992,100.0,1
1069,317,OWID_CIS,1993,100.0,1
1070,317,OWID_CIS,1994,100.0,1
1071,317,OWID_CIS,1995,100.0,1
1072,317,OWID_CIS,1996,100.0,1
1073,317,OWID_CIS,1997,100.0,1
1074,317,OWID_CIS,1998,100.0,1
1075,317,OWID_CIS,1999,100.0,1
1076,317,OWID_CIS,2000,100.0,1
1077,317,OWID_CIS,2001,100.0,1
1078,317,OWID_CIS,2002,100.0,1
1079,317,OWID_CIS,2003,100.0,1
1080,317,OWID_CIS,2004,100.0,1
1081,317,OWID_CIS,2005,100.0,1
1082,317,OWID_CIS,2006,100.0,1
1083,317,OWID_CIS,2007,100.0,1
1084,317,OWID_CIS,2008,100.0,1
1085,317,OWID_CIS,2009,100.0,1
1086,317,OWID_CIS,2010,100.0,1
1087,317,OWID_CIS,2011,100.0,1
1088,317,OWID_CIS,2012,100.0,1
1089,317,OWID_CIS,2013,100.0,1
1090,317,OWID_CIS,2014,100.0,1
1091,317,OWID_CIS,2015,100.0,1
1092,317,OWID_CIS,2016,100.0,1
1093,317,OWID_CIS,2017,100.0,1
1094,317,OWID_CIS,2018,100.0,1
1095,317,OWID_CIS,2019,100.0,1
1096,317,OWID_CIS,2020,100.0,1
1097,51,CHL,1990,92.2574234008789,1
1098,51,CHL,1991,94.78162384033205,1
1099,51,CHL,1992,94.56005859375,1
1100,51,CHL,1993,95.2737274169922,1
1101,51,CHL,1994,95.51807403564452,1
1102,51,CHL,1995,95.76038360595705,1
1103,51,CHL,1996,95.61731719970705,1
1104,51,CHL,1997,96.23616790771484,1
1105,51,CHL,1998,97.24112701416016,1
1106,51,CHL,1999,96.69554901123048,1
1107,51,CHL,2000,97.93869018554688,1
1108,51,CHL,2001,97.11580657958984,1
1109,51,CHL,2002,97.28368377685548,1
1110,51,CHL,2003,98.7823257446289,1
1111,51,CHL,2004,97.60608673095705,1
1112,51,CHL,2005,97.76531219482422,1
1113,51,CHL,2006,99.36811065673828,1
1114,51,CHL,2007,98.0920181274414,1
1115,51,CHL,2008,98.2648696899414,1
1116,51,CHL,2009,99.59365844726562,1
1117,51,CHL,2010,99.53839111328124,1
1118,51,CHL,2011,99.58819580078124,1
1119,51,CHL,2012,100.0,1
1120,51,CHL,2013,99.5999984741211,1
1121,51,CHL,2014,100.0,1
1122,51,CHL,2015,99.71484375,1
1123,51,CHL,2016,100.0,1
1124,51,CHL,2017,99.6999969482422,1
1125,51,CHL,2018,100.0,1
1126,51,CHL,2019,100.0,1
1127,51,CHL,2020,100.0,1
1128,52,CHN,2000,97.02179718017578,1
1129,52,CHN,2001,97.27278900146484,1
1130,52,CHN,2002,97.51620483398438,1
1131,52,CHN,2003,97.75437927246094,1
1132,52,CHN,2004,97.98966979980467,1
1133,52,CHN,2005,98.22442626953124,1
1134,52,CHN,2006,98.46105194091795,1
1135,52,CHN,2007,98.70220184326172,1
1136,52,CHN,2008,98.95057678222656,1
1137,52,CHN,2009,99.20890045166016,1
1138,52,CHN,2010,99.6999969482422,1
1139,52,CHN,2011,99.84872436523438,1
1140,52,CHN,2012,99.96192932128906,1
1141,52,CHN,2013,99.99644470214844,1
1142,52,CHN,2014,100.0,1
1143,52,CHN,2015,100.0,1
1144,52,CHN,2016,100.0,1
1145,52,CHN,2017,100.0,1
1146,52,CHN,2018,100.0,1
1147,52,CHN,2019,100.0,1
1148,52,CHN,2020,100.0,1
1149,53,COL,1990,89.9000015258789,1
1150,53,COL,1991,91.83665466308594,1
1151,53,COL,1992,92.13265991210938,1
1152,53,COL,1993,92.42799377441406,1
1153,53,COL,1994,92.72196197509766,1
1154,53,COL,1995,91.1999969482422,1
1155,53,COL,1996,93.3031005859375,1
1156,53,COL,1997,93.5889129638672,1
1157,53,COL,1998,93.87064361572266,1
1158,53,COL,1999,94.14752960205078,1
1159,53,COL,2000,95.1999969482422,1
1160,53,COL,2001,98.47000122070312,1
1161,53,COL,2002,94.90550231933594,1
1162,53,COL,2003,95.1293487548828,1
1163,53,COL,2004,95.35031127929688,1
1164,53,COL,2005,96.8000030517578,1
1165,53,COL,2006,95.79302978515624,1
1166,53,COL,2007,96.01984405517578,1
1167,53,COL,2008,96.8067626953125,1
1168,53,COL,2009,96.0572280883789,1
1169,53,COL,2010,96.78899383544922,1
1170,53,COL,2011,96.693603515625,1
1171,53,COL,2012,97.03217315673828,1
1172,53,COL,2013,97.7794189453125,1
1173,53,COL,2014,97.79093933105467,1
1174,53,COL,2015,98.18689727783205,1
1175,53,COL,2016,98.4000015258789,1
1176,53,COL,2017,98.5,1
1177,53,COL,2018,98.5,1
1178,53,COL,2019,99.75592041015624,1
1179,53,COL,2020,100.0,1
1180,54,COM,1996,28.899999618530277,1
1181,54,COM,1997,32.762413024902344,1
1182,54,COM,1998,35.09452819824219,1
1183,54,COM,1999,37.42180252075195,1
1184,54,COM,2000,39.7153549194336,1
1185,54,COM,2001,42.0186653137207,1
1186,54,COM,2002,44.79999923706055,1
1187,54,COM,2003,46.60488128662109,1
1188,54,COM,2004,48.892486572265625,1
1189,54,COM,2005,51.1795539855957,1
1190,54,COM,2006,53.4684944152832,1
1191,54,COM,2007,55.76195526123047,1
1192,54,COM,2008,58.06264877319336,1
1193,54,COM,2009,60.37328338623047,1
1194,54,COM,2010,69.80770874023438,1
1195,54,COM,2011,69.4258041381836,1
1196,54,COM,2012,69.30000305175781,1
1197,54,COM,2013,69.76844787597656,1
1198,54,COM,2014,72.16279602050781,1
1199,54,COM,2015,74.57198333740234,1
1200,54,COM,2016,76.9930419921875,1
1201,54,COM,2017,79.42300415039062,1
1202,54,COM,2018,81.8589096069336,1
1203,54,COM,2019,84.29777526855469,1
1204,54,COM,2020,86.73713684082031,1
1205,55,COG,2000,29.090015411376957,1
1206,55,COG,2001,30.06359100341797,1
1207,55,COG,2002,31.02958297729492,1
1208,55,COG,2003,31.99033737182617,1
1209,55,COG,2004,32.94820785522461,1
1210,55,COG,2005,33.79999923706055,1
1211,55,COG,2006,34.86474609375,1
1212,55,COG,2007,35.82847213745117,1
1213,55,COG,2008,36.79943084716797,1
1214,55,COG,2009,37.09999847412109,1
1215,55,COG,2010,39.78861999511719,1
1216,55,COG,2011,40.7216911315918,1
1217,55,COG,2012,41.59999847412109,1
1218,55,COG,2013,42.54397201538086,1
1219,55,COG,2014,43.43212127685547,1
1220,55,COG,2015,44.401649475097656,1
1221,55,COG,2016,45.50832748413086,1
1222,55,COG,2017,46.57394790649414,1
1223,55,COG,2018,47.41667556762695,1
1224,55,COG,2019,48.407474517822266,1
1225,55,COG,2020,49.5171012878418,1
1226,57,CRI,2000,96.94000244140624,1
1227,57,CRI,2001,98.2497787475586,1
1228,57,CRI,2002,98.50918579101562,1
1229,57,CRI,2003,98.6958999633789,1
1230,57,CRI,2004,98.95478057861328,1
1231,57,CRI,2005,99.05305480957033,1
1232,57,CRI,2006,99.14752197265624,1
1233,57,CRI,2007,99.2179946899414,1
1234,57,CRI,2008,99.2639389038086,1
1235,57,CRI,2009,99.40980529785156,1
1236,57,CRI,2010,98.99573516845705,1
1237,57,CRI,2011,99.23234558105467,1
1238,57,CRI,2012,99.5032958984375,1
1239,57,CRI,2013,99.56351470947266,1
1240,57,CRI,2014,99.35929107666016,1
1241,57,CRI,2015,99.40980529785156,1
1242,57,CRI,2016,99.5,1
1243,57,CRI,2017,99.5999984741211,1
1244,57,CRI,2018,99.6999969482422,1
1245,57,CRI,2019,99.70999908447266,1
1246,57,CRI,2020,99.9000015258789,1
1247,58,CIV,1994,36.5,1
1248,58,CIV,1995,43.63125228881836,1
1249,58,CIV,1996,44.64821243286133,1
1250,58,CIV,1997,45.66176986694336,1
1251,58,CIV,1998,46.67124557495117,1
1252,58,CIV,1999,48.20000076293945,1
1253,58,CIV,2000,48.68946838378906,1
1254,58,CIV,2001,49.65585708618164,1
1255,58,CIV,2002,51.400001525878906,1
1256,58,CIV,2003,51.56823348999024,1
1257,58,CIV,2004,52.51891708374024,1
1258,58,CIV,2005,58.900001525878906,1
1259,58,CIV,2006,60.17105102539063,1
1260,58,CIV,2007,55.37762451171875,1
1261,58,CIV,2008,60.29999923706055,1
1262,58,CIV,2009,57.31510543823242,1
1263,58,CIV,2010,58.30146789550781,1
1264,58,CIV,2011,55.79999923706055,1
1265,58,CIV,2012,55.79999923706055,1
1266,58,CIV,2013,61.36259078979492,1
1267,58,CIV,2014,61.900001525878906,1
1268,58,CIV,2015,62.59999847412109,1
1269,58,CIV,2016,64.30000305175781,1
1270,58,CIV,2017,65.5999984741211,1
1271,58,CIV,2018,67.14739227294922,1
1272,58,CIV,2019,68.45955657958984,1
1273,58,CIV,2020,69.67912292480469,1
1274,59,HRV,1990,100.0,1
1275,59,HRV,1991,100.0,1
1276,59,HRV,1992,100.0,1
1277,59,HRV,1993,100.0,1
1278,59,HRV,1994,100.0,1
1279,59,HRV,1995,100.0,1
1280,59,HRV,1996,100.0,1
1281,59,HRV,1997,100.0,1
1282,59,HRV,1998,100.0,1
1283,59,HRV,1999,100.0,1
1284,59,HRV,2000,100.0,1
1285,59,HRV,2001,100.0,1
1286,59,HRV,2002,100.0,1
1287,59,HRV,2003,100.0,1
1288,59,HRV,2004,100.0,1
1289,59,HRV,2005,100.0,1
1290,59,HRV,2006,100.0,1
1291,59,HRV,2007,100.0,1
1292,59,HRV,2008,100.0,1
1293,59,HRV,2009,100.0,1
1294,59,HRV,2010,100.0,1
1295,59,HRV,2011,100.0,1
1296,59,HRV,2012,100.0,1
1297,59,HRV,2013,100.0,1
1298,59,HRV,2014,100.0,1
1299,59,HRV,2015,100.0,1
1300,59,HRV,2016,100.0,1
1301,59,HRV,2017,100.0,1
1302,59,HRV,2018,100.0,1
1303,59,HRV,2019,100.0,1
1304,59,HRV,2020,100.0,1
1305,60,CUB,2000,97.0,1
1306,60,CUB,2001,96.22625732421876,1
1307,60,CUB,2002,95.5,1
1308,60,CUB,2003,96.51303100585938,1
1309,60,CUB,2004,96.65090942382812,1
1310,60,CUB,2005,96.78825378417967,1
1311,60,CUB,2006,96.92747497558594,1
1312,60,CUB,2007,97.07121276855467,1
1313,60,CUB,2008,97.22218322753906,1
1314,60,CUB,2009,97.38309478759766,1
1315,60,CUB,2010,97.55664825439452,1
1316,60,CUB,2011,97.74556732177734,1
1317,60,CUB,2012,97.95255279541016,1
1318,60,CUB,2013,98.17936706542967,1
1319,60,CUB,2014,98.42398834228516,1
1320,60,CUB,2015,98.68345642089844,1
1321,60,CUB,2016,98.9547882080078,1
1322,60,CUB,2017,99.23503112792967,1
1323,60,CUB,2018,99.52120971679688,1
1324,60,CUB,2019,99.8000030517578,1
1325,60,CUB,2020,100.0,1
1326,318,CUW,1990,100.0,1
1327,318,CUW,1991,100.0,1
1328,318,CUW,1992,100.0,1
1329,318,CUW,1993,100.0,1
1330,318,CUW,1994,100.0,1
1331,318,CUW,1995,100.0,1
1332,318,CUW,1996,100.0,1
1333,318,CUW,1997,100.0,1
1334,318,CUW,1998,100.0,1
1335,318,CUW,1999,100.0,1
1336,318,CUW,2000,100.0,1
1337,318,CUW,2001,100.0,1
1338,318,CUW,2002,100.0,1
1339,318,CUW,2003,100.0,1
1340,318,CUW,2004,100.0,1
1341,318,CUW,2005,100.0,1
1342,318,CUW,2006,100.0,1
1343,318,CUW,2007,99.99740600585938,1
1344,318,CUW,2008,99.98411560058594,1
1345,318,CUW,2009,99.95490264892578,1
1346,318,CUW,2010,100.0,1
1347,318,CUW,2011,100.0,1
1348,318,CUW,2012,100.0,1
1349,318,CUW,2013,100.0,1
1350,318,CUW,2014,100.0,1
1351,318,CUW,2015,100.0,1
1352,318,CUW,2016,100.0,1
1353,318,CUW,2017,100.0,1
1354,318,CUW,2018,100.0,1
1355,318,CUW,2019,100.0,1
1356,318,CUW,2020,100.0,1
1357,61,CYP,1990,100.0,1
1358,61,CYP,1991,100.0,1
1359,61,CYP,1992,100.0,1
1360,61,CYP,1993,100.0,1
1361,61,CYP,1994,100.0,1
1362,61,CYP,1995,100.0,1
1363,61,CYP,1996,100.0,1
1364,61,CYP,1997,100.0,1
1365,61,CYP,1998,100.0,1
1366,61,CYP,1999,100.0,1
1367,61,CYP,2000,100.0,1
1368,61,CYP,2001,100.0,1
1369,61,CYP,2002,100.0,1
1370,61,CYP,2003,100.0,1
1371,61,CYP,2004,100.0,1
1372,61,CYP,2005,100.0,1
1373,61,CYP,2006,100.0,1
1374,61,CYP,2007,100.0,1
1375,61,CYP,2008,100.0,1
1376,61,CYP,2009,100.0,1
1377,61,CYP,2010,100.0,1
1378,61,CYP,2011,100.0,1
1379,61,CYP,2012,100.0,1
1380,61,CYP,2013,100.0,1
1381,61,CYP,2014,100.0,1
1382,61,CYP,2015,100.0,1
1383,61,CYP,2016,100.0,1
1384,61,CYP,2017,100.0,1
1385,61,CYP,2018,100.0,1
1386,61,CYP,2019,100.0,1
1387,61,CYP,2020,100.0,1
1388,62,CZE,1990,100.0,1
1389,62,CZE,1991,100.0,1
1390,62,CZE,1992,100.0,1
1391,62,CZE,1993,100.0,1
1392,62,CZE,1994,100.0,1
1393,62,CZE,1995,100.0,1
1394,62,CZE,1996,100.0,1
1395,62,CZE,1997,100.0,1
1396,62,CZE,1998,100.0,1
1397,62,CZE,1999,100.0,1
1398,62,CZE,2000,100.0,1
1399,62,CZE,2001,100.0,1
1400,62,CZE,2002,100.0,1
1401,62,CZE,2003,100.0,1
1402,62,CZE,2004,100.0,1
1403,62,CZE,2005,100.0,1
1404,62,CZE,2006,100.0,1
1405,62,CZE,2007,100.0,1
1406,62,CZE,2008,100.0,1
1407,62,CZE,2009,100.0,1
1408,62,CZE,2010,100.0,1
1409,62,CZE,2011,100.0,1
1410,62,CZE,2012,100.0,1
1411,62,CZE,2013,100.0,1
1412,62,CZE,2014,100.0,1
1413,62,CZE,2015,100.0,1
1414,62,CZE,2016,100.0,1
1415,62,CZE,2017,100.0,1
1416,62,CZE,2018,100.0,1
1417,62,CZE,2019,100.0,1
1418,62,CZE,2020,100.0,1
1419,55,COD,2000,6.699999809265137,0
1420,55,COD,2001,7.314364433288574,0
1421,55,COD,2002,7.915844917297363,0
1422,55,COD,2003,8.512089729309082,0
1423,55,COD,2004,9.105448722839355,0
1424,55,COD,2005,6.0,0
1425,55,COD,2006,10.292964935302734,0
1426,55,COD,2007,15.199999809265137,0
1427,55,COD,2008,11.498627662658691,0
1428,55,COD,2009,12.115015029907228,0
1429,55,COD,2010,12.744050979614258,0
1430,55,COD,2011,13.388444900512695,0
1431,55,COD,2012,15.399999618530272,0
1432,55,COD,2013,14.733200073242188,0
1433,55,COD,2014,13.5,0
1434,55,COD,2015,16.148242950439453,0
1435,55,COD,2016,17.041837692260742,0
1436,55,COD,2017,17.9165096282959,0
1437,55,COD,2018,18.56829071044922,0
1438,55,COD,2019,19.100000381469727,0
1439,55,COD,2020,19.100000381469727,0
